dataset_accession,matrix_label,matrix_file,platform,gsm_sample_id,patient_id,matrix_sample_id,match_status
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826445,581648,581648,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826449,587388,587388,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826453,590220,590220,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826456,591180,591180,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826458,592535,592535,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826459,596079,596079,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826460,596458,596458,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826461,597253,597253,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826464,598798,598798,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826466,600536,600536,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826469,602943,602943,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826472,604380,604380,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826473,605713,605713,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826474,607047,607047,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826478,611662,611662,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826479,613188,613188,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826481,614044,614044,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826483,615873,615873,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826489,622078,622078,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826492,623086,623086,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826495,625800,625800,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826497,627118,627118,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826498,627981,627981,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826499,628692,628692,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826502,629210,629210,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826504,629606,629606-GPL16233,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826506,630758,630758,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826509,632408,632408,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826511,635862,635862,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826515,637752,637752,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826518,640463,640463,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826519,640927,640927,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826520,641246,641246,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826525,646233,646233,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826528,650589,650589,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826531,651541,651541,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826537,654956,654956,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826539,655703,655703,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826543,660915,660915,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826547,663467,663467,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826551,666450,666450,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826554,672734,672734,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826556,676048,676048,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826560,677915,677915,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826562,680881,680881,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826564,683374,683374,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826568,685753,685753,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826583,697098,697098,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826584,697871,697871,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826585,698094,698094,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826594,706943,706943,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826595,708387,708387,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826596,709559,709559,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826601,714205,714205,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826603,720065,720065,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826605,723918,723918,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826608,725455,725455,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826609,726091,726091,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826610,726381,726381,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826615,728182,728182,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826617,728714,728714,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826618,729270,729270,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826622,733962,733962,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826628,742477,742477,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826630,746265,746265,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826631,746731,746731,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826634,749097,749097,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826639,756412,756412,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826643,765671,765671,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826645,766301,766301,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826646,766967,766967,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826652,771443,771443,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826653,771813,771813,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826655,775346,775346,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826656,778020,778020,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826660,781335,781335,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826662,782334,782334,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826664,783578,783578,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826672,789497,789497,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826673,790070,790070,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826675,790722,790722,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826677,791944,791944,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826683,794428,794428,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826686,797427,797427,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826692,800710,800710,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826696,802778,802778,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826697,803514,803514,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826703,809037,809037,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826704,809649,809649,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826706,812089,812089,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826707,814299,814299,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826708,815421,815421,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826710,819622,819622,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826718,828199,828199,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826725,833536,833536,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826727,835137,835137,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826728,835658,835658,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826729,836114,836114,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826730,836983,836983,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826732,840501,840501,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826737,845663,845663,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826744,849605,849605,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826745,851180,851180,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826750,859699,859699,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826759,872188,872188,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826762,876511,876511,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826767,883696,883696,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826768,883886,883886,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826771,885590,885590,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826774,889049,889049,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826775,889225,889225,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826778,890414,890414,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826779,891645,891645,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826782,894128,894128,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826783,894491,894491,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826795,903880,903880,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826796,904269,904269,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826798,906042,906042,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826801,910706,910706,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826803,913225,913225,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826807,916645,916645,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826810,920479,920479,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826811,922433,922433,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826815,924812,924812,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826818,925691,925691,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826824,930172,930172,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826825,930853,930853,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826827,932200,932200,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826828,934459,934459,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826833,941191,941191,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826835,942017,942017,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826838,944419,944419,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826839,944536,944536,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826840,946927,946927,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826845,953262,953262,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826848,955953,955953,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826849,957408,957408,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826850,959366,959366,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826853,960963,960963,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826854,961350,961350,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826856,962472,962472,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826858,962827,962827,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826865,972307,972307,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826866,973837,973837,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826868,974618,974618,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826878,988443,988443,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826883,994987,994987,matched
GSE194040,GSE194040_GPL30493,GSE194040-GPL30493_series_matrix.txt.gz,GPL30493,GSM5826885,997702,997702,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858677,1V,GSM2858677,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858678,2,GSM2858678,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858679,2V,GSM2858679,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858680,3,GSM2858680,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858681,3V,GSM2858681,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858682,4,GSM2858682,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858683,4V,GSM2858683,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858684,5,GSM2858684,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858685,5V,GSM2858685,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858686,6,GSM2858686,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858687,6V,GSM2858687,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858688,7A,GSM2858688,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858689,7V,GSM2858689,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858690,8,GSM2858690,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858691,8V,GSM2858691,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858692,9,GSM2858692,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858693,9V,GSM2858693,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858694,10,GSM2858694,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858695,10V,GSM2858695,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858696,11,GSM2858696,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858697,11V,GSM2858697,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858698,12V,GSM2858698,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858699,13,GSM2858699,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858700,14,GSM2858700,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858701,15,GSM2858701,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858702,16,GSM2858702,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858703,16V,GSM2858703,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858704,17V,GSM2858704,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858705,18,GSM2858705,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858706,18V,GSM2858706,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858707,19,GSM2858707,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858708,19V,GSM2858708,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858709,20V,GSM2858709,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858710,21V,GSM2858710,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858711,22A,GSM2858711,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858712,22V,GSM2858712,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858713,23,GSM2858713,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858714,23V,GSM2858714,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858715,24,GSM2858715,matched
GSE106977,GSE106977_GPL17586,GSE106977_series_matrix.txt.gz,GPL17586,GSM2858716,25,GSM2858716,matched
